_id,Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,userId
674e238a95f9be15a9c5cf59,2018-03-25T21:14:42.000Z,Cash,Transportation,Bike,Station Parking,10,Expense,INR,12032024
674e238a95f9be15a9c5cf5a,2018-03-25T21:14:08.000Z,Cash,Food,snacks,Popcorn family pack,25,Expense,INR,12032024
674e238a95f9be15a9c5cf5b,2018-03-25T21:13:44.000Z,Cash,Food,Tea,2 tea,20,Expense,INR,12022024
674e238a95f9be15a9c5cf5c,2018-03-25T21:13:19.000Z,Cash,Food,snacks,2 Frankie,160,Expense,INR,12032024
674e238a95f9be15a9c5cf5d,2018-03-25T21:12:38.000Z,Credit Card,Food,snacks,French crossiant,80,Expense,INR,12022024
674e238a95f9be15a9c5cf5e,2018-03-25T21:12:00.000Z,Credit Card,Food,Tea,IKEA tea 3,240,Expense,INR,12032024
674e238a95f9be15a9c5cf5f,2018-03-23T19:48:39.000Z,Cash,Culture,Books,Finding next Job,100,Expense,INR,12032024
674e238a95f9be15a9c5cf60,2018-03-22T22:30:49.000Z,Saving Bank account 1,Food,flour mill,1 kg Bajari,7,Expense,INR,12022024
674e238a95f9be15a9c5cf61,2018-03-22T22:30:20.000Z,Cash,Food,vegetables,Half kg tomato,15,Expense,INR,12022024
674e238a95f9be15a9c5cf62,2018-03-22T20:13:48.000Z,Saving Bank account 1,Household,Kirana,Supermart,153,Expense,INR,12032024
674e238a95f9be15a9c5cf63,2018-03-22T19:31:37.000Z,Saving Bank account 1,Food,snacks,Pickle,150,Expense,INR,12032024
674e238a95f9be15a9c5cf64,2018-03-22T19:31:16.000Z,Cash,Food,snacks,Potato chips,150,Expense,INR,12032024
674e238a95f9be15a9c5cf65,2018-03-22T12:50:18.000Z,Cash,Food,Rajgira ladu,1 packet,20,Expense,INR,12032024
674e238a95f9be15a9c5cf66,2018-03-22T12:47:34.000Z,Cash,Food,Milk,milk 1lit ,72,Expense,INR,12032024
674e238a95f9be15a9c5cf67,2018-03-21T23:13:13.000Z,Saving Bank account 1,Food,snacks,2 kachori,24,Expense,INR,12022024
674e238a95f9be15a9c5cf68,2018-03-21T18:41:45.000Z,Credit Card,Household,Kirana,Idli pith 1kg,38,Expense,INR,12022024
674e238a95f9be15a9c5cf69,2018-03-21T17:26:41.000Z,Cash,Family,Pocket money,,50,Expense,INR,12032024
674e238a95f9be15a9c5cf6a,2018-03-20T20:13:08.000Z,Credit Card,Food,Dinner,2 Fried rice,246,Expense,INR,12022024
674e238a95f9be15a9c5cf6b,2018-03-20T16:30:07.000Z,Saving Bank account 2,Other,,,17,Expense,INR,12022024
674e238a95f9be15a9c5cf6c,2018-03-20T16:26:08.000Z,Credit Card,Food,snacks,Chicken lollypop 8 pcs,215.75,Expense,INR,12032024
674e238a95f9be15a9c5cf6d,2018-03-20T16:15:59.000Z,Cash,Food,breakfast,Bread,18,Expense,INR,12032024
674e238a95f9be15a9c5cf6e,2018-03-20T16:15:41.000Z,Cash,Food,Eggs,6 eggs,36,Expense,INR,12032024
674e238a95f9be15a9c5cf6f,2018-03-20T16:15:16.000Z,Cash,Food,Milk,Half lit  milk,36,Expense,INR,12032024
674e238a95f9be15a9c5cf70,2018-03-18T20:40:33.000Z,Cash,Transportation,Bike,Station Parking,10,Expense,INR,12032024
674e238a95f9be15a9c5cf71,2018-03-18T18:57:34.000Z,Cash,Food,snacks,Dabeli,15,Expense,INR,12032024
674e238a95f9be15a9c5cf72,2018-03-18T18:47:54.000Z,Credit Card,Family,clothes,Trouser,799,Expense,INR,12022024
674e238a95f9be15a9c5cf73,2018-03-18T18:41:33.000Z,Credit Card,Family,clothes,Belt + bow,498,Expense,INR,12032024
674e238a95f9be15a9c5cf74,2018-03-18T17:16:44.000Z,Cash,Food,snacks,Papad packet,50,Expense,INR,12032024
674e238a95f9be15a9c5cf75,2018-03-18T17:16:27.000Z,Cash,Food,snacks,1 Panipuri,30,Expense,INR,12022024
674e238a95f9be15a9c5cf76,2018-03-18T17:16:09.000Z,Cash,Food,Tea,cutting chai,10,Expense,INR,12032024
674e238a95f9be15a9c5cf77,2018-03-18T16:16:21.000Z,Cash,Transportation,Train,Place 0 to Place 4 return,20,Expense,INR,12032024
674e238a95f9be15a9c5cf78,2018-03-17T22:50:45.000Z,Cash,Food,Lunch,Catering Service,30,Expense,INR,12022024
674e238a95f9be15a9c5cf79,2018-03-17T13:13:18.000Z,Saving Bank account 1,Food,Milk,Half lit  milk,37,Expense,INR,12022024
674e238a95f9be15a9c5cf7a,2018-03-15T16:27:45.000Z,Cash,Food,Lunch,Catering Service,60,Expense,INR,12022024
674e238a95f9be15a9c5cf7b,2018-03-15T16:27:45.000Z,Saving Bank account 1,Food,Milk,Half lit  milk,36,Expense,INR,12022024
674e238a95f9be15a9c5cf7c,2018-03-14T21:39:40.000Z,Cash,Household,Kirana,Mayonnaise + cheese cubes,140,Expense,INR,12032024
674e238a95f9be15a9c5cf7d,2018-03-14T21:38:13.000Z,Cash,Food,Onions,onion 2 kg,40,Expense,INR,12022024
674e238a95f9be15a9c5cf7e,2018-03-14T06:04:18.000Z,Credit Card,Food,Dinner,Domino's Pizza,578,Expense,INR,12032024
674e238a95f9be15a9c5cf7f,2018-03-14T06:03:35.000Z,Share Market Trading,Saving Bank account 1,,Unused funds,42.88,Transfer-Out,INR,12032024
674e238a95f9be15a9c5cf80,2018-03-13T12:39:40.000Z,Cash,Family,Pocket money,,480,Expense,INR,12032024
674e238a95f9be15a9c5cf81,2018-03-13T09:27:56.000Z,Saving Bank account 1,Food,Milk,Half lit  milk,36,Expense,INR,12032024
674e238a95f9be15a9c5cf82,2018-03-13T00:00:00.000Z,Saving Bank account 1,Small Cap fund 2,,,5000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cf83,2018-03-13T00:00:00.000Z,Saving Bank account 1,Small cap fund 1,,,5000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cf84,2018-03-12T00:00:00.000Z,Saving Bank account 1,Transportation,train,2 Place 3 to Place 2 : Sevagram express 3AC,1293,Expense,INR,12022024
674e238a95f9be15a9c5cf85,2018-03-10T00:00:00.000Z,Cash,Household,Hardware,Mosquito Racket,300,Expense,INR,12022024
674e238a95f9be15a9c5cf86,2018-03-10T00:00:00.000Z,Cash,Health,Health,All out refill,77,Expense,INR,12022024
674e238a95f9be15a9c5cf87,2018-03-10T00:00:00.000Z,Cash,Food,Milk,1 lit ,72,Expense,INR,12032024
674e238a95f9be15a9c5cf88,2018-03-10T00:00:00.000Z,Cash,Food,Milk,Half lit  milk,36,Expense,INR,12032024
674e238a95f9be15a9c5cf89,2018-03-08T00:00:00.000Z,Saving Bank account 1,Apparel,Laundry,clothes ironing,91,Expense,INR,12032024
674e238a95f9be15a9c5cf8a,2018-03-08T00:00:00.000Z,Cash,Food,Bread,Flatbread 12 pcs,40,Expense,INR,12022024
674e238a95f9be15a9c5cf8b,2018-03-08T00:00:00.000Z,Cash,Petty cash,,From Family,500,Income,INR,12022024
674e238a95f9be15a9c5cf8c,2018-03-08T00:00:00.000Z,Saving Bank account 1,subscription,Mahanagar Gas,,540,Expense,INR,12032024
674e238a95f9be15a9c5cf8d,2018-03-08T00:00:00.000Z,Cash,Food,Eggs,6 eggs,36,Expense,INR,12022024
674e238a95f9be15a9c5cf8e,2018-03-08T00:00:00.000Z,Cash,Food,Milk,Half lit  milk,36,Expense,INR,12022024
674e238a95f9be15a9c5cf8f,2018-03-08T00:00:00.000Z,Saving Bank account 1,Equity Mutual Fund E,,,1000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cf90,2018-03-07T00:00:00.000Z,Saving Bank account 1,Festivals,Holi,Holi Tip to cleaner,20,Expense,INR,12032024
674e238a95f9be15a9c5cf91,2018-03-07T00:00:00.000Z,Saving Bank account 1,Food,snacks,2 Vadapav,30,Expense,INR,12022024
674e238a95f9be15a9c5cf92,2018-03-06T00:00:00.000Z,Cash,Health,Medicine,Thyroid Tablets,172,Expense,INR,12022024
674e238a95f9be15a9c5cf93,2018-03-06T00:00:00.000Z,Cash,Health,Medicine,5 Meftal spas,22,Expense,INR,12032024
674e238a95f9be15a9c5cf94,2018-03-06T00:00:00.000Z,Saving Bank account 1,Education,Stationary,Xerox,4,Expense,INR,12032024
674e238a95f9be15a9c5cf95,2018-03-06T00:00:00.000Z,Saving Bank account 1,Petty cash,,From Family,3500,Income,INR,12032024
674e238a95f9be15a9c5cf96,2018-03-06T00:00:00.000Z,Cash,Food,Milk,Half lit  milk,36,Expense,INR,12022024
674e238a95f9be15a9c5cf97,2018-03-06T00:00:00.000Z,Credit Card,Documents,Courier,Aadhar PUC card delivery,50,Expense,INR,12022024
674e238a95f9be15a9c5cf98,2018-03-06T00:00:00.000Z,Cash,Family,Pocket money,,50,Expense,INR,12032024
674e238a95f9be15a9c5cf99,2018-03-05T00:00:00.000Z,Cash,Food,Ice cream,chocobar,20,Expense,INR,12032024
674e238a95f9be15a9c5cf9a,2018-03-05T00:00:00.000Z,Saving Bank account 1,Food,flour mill,M D sure 3kg atta,162,Expense,INR,12022024
674e238a95f9be15a9c5cf9b,2018-03-05T00:00:00.000Z,Credit Card,Household,Kirana,Supermart,1357,Expense,INR,12022024
674e238a95f9be15a9c5cf9c,2018-03-05T00:00:00.000Z,Credit Card,Household,Kirana,Smart point,972,Expense,INR,12022024
674e238a95f9be15a9c5cf9d,2018-03-05T00:00:00.000Z,Saving Bank account 1,Other,,blanket sewing,10,Expense,INR,12022024
674e238a95f9be15a9c5cf9e,2018-03-04T00:00:00.000Z,Cash,Family,Pocket money,,450,Expense,INR,12032024
674e238a95f9be15a9c5cf9f,2018-03-04T00:00:00.000Z,Cash,Food,Lunch,Catering Service,130,Expense,INR,12022024
674e238a95f9be15a9c5cfa0,2018-03-03T00:00:00.000Z,Saving Bank account 1,Dividend earned on Shares,,ITC Stocks,78,Income,INR,12022024
674e238a95f9be15a9c5cfa1,2018-03-03T00:00:00.000Z,Saving Bank account 1,Food,Milk,Half lit  milk,36,Expense,INR,12032024
674e238a95f9be15a9c5cfa2,2018-03-02T00:00:00.000Z,Saving Bank account 1,Food,Ice cream,chocobar,15,Expense,INR,12022024
674e238a95f9be15a9c5cfa3,2018-03-01T00:00:00.000Z,Credit Card,Food,Dinner,Domino's Pizza,189,Expense,INR,12032024
674e238a95f9be15a9c5cfa4,2018-03-01T00:00:00.000Z,Cash,Food,Eggs,6 eggs,36,Expense,INR,12032024
674e238a95f9be15a9c5cfa5,2018-03-01T00:00:00.000Z,Saving Bank account 1,Public Provident Fund,,,10000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cfa6,2018-03-01T00:00:00.000Z,Equity Mutual Fund B,Saving Bank account 1,,,2000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cfa7,2018-03-01T00:00:00.000Z,Saving Bank account 1,Money transfer,Home,,10000,Expense,INR,12032024
674e238a95f9be15a9c5cfa8,2018-02-28T20:32:55.000Z,Saving Bank account 1,Food,Biscuits,Khari packet,45,Expense,INR,12032024
674e238a95f9be15a9c5cfa9,2018-02-28T20:31:38.000Z,Saving Bank account 1,Food,Milk,Half lit Varna milk,36,Expense,INR,12022024
674e238a95f9be15a9c5cfaa,2018-02-28T20:31:10.000Z,Credit Card,Food,Onions,onion 1 kg,30,Expense,INR,12022024
674e238a95f9be15a9c5cfab,2018-02-28T20:29:59.000Z,Credit Card,Food,Potato,potato 1kg,18,Expense,INR,12032024
674e238a95f9be15a9c5cfac,2018-02-28T14:52:04.000Z,Saving Bank account 1,Salary,,From workplace ,64556,Income,INR,12022024
674e238a95f9be15a9c5cfad,2018-02-27T19:44:34.000Z,Credit Card,Household,Kirana,Idli pith 1kg,38,Expense,INR,12032024
674e238a95f9be15a9c5cfae,2018-02-27T13:21:31.000Z,Cash,Food,Lunch,5 chapati,30,Expense,INR,12032024
674e238a95f9be15a9c5cfaf,2018-02-26T22:48:53.000Z,Saving Bank account 1,Food,Milk,1 lit ,73,Expense,INR,12022024
674e238a95f9be15a9c5cfb0,2018-02-26T19:32:22.000Z,Saving Bank account 1,Household,Toiletries,Mirror repair,140,Expense,INR,12022024
674e238a95f9be15a9c5cfb1,2018-02-26T18:25:59.000Z,Credit Card,Transportation,Bike,First servicing,443,Expense,INR,12022024
674e238a95f9be15a9c5cfb2,2018-02-26T12:41:33.000Z,Saving Bank account 1,Food,beverage,chaas,17,Expense,INR,12032024
674e238a95f9be15a9c5cfb3,2018-02-24T20:02:05.000Z,Saving Bank account 1,Food,Bread,Flatbread 12 pcs,40,Expense,INR,12032024
674e238a95f9be15a9c5cfb4,2018-02-23T22:34:02.000Z,Cash,Health,Medicine,Refresh Tears Drop,128,Expense,INR,12022024
674e238a95f9be15a9c5cfb5,2018-02-23T07:02:54.000Z,Saving Bank account 1,Food,Rajgira ladu,1 packet,20,Expense,INR,12032024
674e238a95f9be15a9c5cfb6,2018-02-23T06:59:56.000Z,Saving Bank account 1,Food,Milk,1 lit ,72,Expense,INR,12022024
674e238a95f9be15a9c5cfb7,2018-02-22T23:45:17.000Z,Saving Bank account 1,subscription,Tata Sky,Permanent Residence - Tata Play recharge,157,Expense,INR,12022024
674e238a95f9be15a9c5cfb8,2018-02-22T20:39:03.000Z,Saving Bank account 1,Food,beverage,Limca,20,Expense,INR,12022024
674e238a95f9be15a9c5cfb9,2018-02-22T20:38:20.000Z,Saving Bank account 1,Food,Onions,onion 1 kg,20,Expense,INR,12022024
674e238a95f9be15a9c5cfba,2018-02-22T19:19:32.000Z,Saving Bank account 1,Food,Lunch,Catering Service,192,Expense,INR,12032024
674e238a95f9be15a9c5cfbb,2018-02-22T00:00:00.000Z,Saving Bank account 1,Life Insurance,,,11043,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cfbc,2018-02-20T21:42:59.000Z,Saving Bank account 1,Household,Appliances,Kitchen fan + installation+ repair,2600,Expense,INR,12022024
674e238a95f9be15a9c5cfbd,2018-02-19T22:15:12.000Z,Saving Bank account 1,Petty cash,,From Family,170,Income,INR,12022024
674e238a95f9be15a9c5cfbe,2018-02-19T22:15:12.000Z,Saving Bank account 1,Beauty,grooming,hair cut+shaving,170,Expense,INR,12032024
674e238a95f9be15a9c5cfbf,2018-02-19T09:47:24.000Z,Saving Bank account 1,Food,Milk,1 lit ,72,Expense,INR,12022024
674e238a95f9be15a9c5cfc0,2018-02-19T09:47:14.000Z,Saving Bank account 1,Food,snacks,2 kachori,24,Expense,INR,12032024
674e238a95f9be15a9c5cfc1,2018-02-17T23:12:28.000Z,Credit Card,Food,Dinner,BBQ,1783,Expense,INR,12022024
674e238a95f9be15a9c5cfc2,2018-02-17T23:10:32.000Z,Credit Card,Family,clothes,,3598,Expense,INR,12022024
674e238a95f9be15a9c5cfc3,2018-02-17T19:27:16.000Z,Cash,Transportation,Bike,Mall parking,20,Expense,INR,12022024
674e238a95f9be15a9c5cfc4,2018-02-17T19:26:45.000Z,Cash,Food,Lunch,5 chapati,30,Expense,INR,12022024
674e238a95f9be15a9c5cfc5,2018-02-16T08:44:18.000Z,Saving Bank account 1,Food,snacks,banana chips,45,Expense,INR,12022024
674e238a95f9be15a9c5cfc6,2018-02-16T08:41:51.000Z,Saving Bank account 1,Food,Biscuits,Khari packet,45,Expense,INR,12022024
674e238a95f9be15a9c5cfc7,2018-02-16T08:41:33.000Z,Saving Bank account 1,Food,Milk,1 lit ,72,Expense,INR,12032024
674e238a95f9be15a9c5cfc8,2018-02-15T19:48:20.000Z,Saving Bank account 1,Food,Ice cream,chocobar,35,Expense,INR,12022024
674e238a95f9be15a9c5cfc9,2018-02-15T19:47:54.000Z,Saving Bank account 1,Food,Grocery,Half kg tomato + methi 1 judi,30,Expense,INR,12022024
674e238a95f9be15a9c5cfca,2018-02-15T19:46:43.000Z,Credit Card,Household,Kirana,Supermart,117,Expense,INR,12022024
674e238a95f9be15a9c5cfcb,2018-02-14T19:12:16.000Z,Saving Bank account 1,Food,snacks,1 chicken shawarma,60,Expense,INR,12022024
674e238a95f9be15a9c5cfcc,2018-02-13T20:24:24.000Z,Credit Card,Food,Potato,potato 1kg,25,Expense,INR,12032024
674e238a95f9be15a9c5cfcd,2018-02-13T20:23:23.000Z,Saving Bank account 1,Food,Bread,Bread,35,Expense,INR,12022024
674e238a95f9be15a9c5cfce,2018-02-13T20:22:43.000Z,Saving Bank account 1,Food,Grocery,Amul cheese,72,Expense,INR,12022024
674e238a95f9be15a9c5cfcf,2018-02-13T06:58:06.000Z,Saving Bank account 1,Food,Milk,1 lit ,72,Expense,INR,12022024
674e238a95f9be15a9c5cfd0,2018-02-13T00:00:00.000Z,Saving Bank account 1,Small Cap fund 2,,,5000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cfd1,2018-02-13T00:00:00.000Z,Saving Bank account 1,Small cap fund 1,,,5000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cfd2,2018-02-12T00:00:00.000Z,Saving Bank account 1,Food,Eggs,6 eggs,36,Expense,INR,12032024
674e238a95f9be15a9c5cfd3,2018-02-12T00:00:00.000Z,Saving Bank account 1,Food,curd,3 packets,30,Expense,INR,12022024
674e238a95f9be15a9c5cfd4,2018-02-12T00:00:00.000Z,Cash,Food,flour mill,M D sure 3kg atta,162,Expense,INR,12022024
674e238a95f9be15a9c5cfd5,2018-02-11T00:00:00.000Z,Cash,Transportation,auto,2 Place 0 to Current Residence,30,Expense,INR,12022024
674e238a95f9be15a9c5cfd6,2018-02-11T00:00:00.000Z,Cash,Food,Dinner,pav Bhaji,235,Expense,INR,12032024
674e238a95f9be15a9c5cfd7,2018-02-11T00:00:00.000Z,Cash,Food,snacks,Vadapav,15,Expense,INR,12032024
674e238a95f9be15a9c5cfd8,2018-02-11T00:00:00.000Z,Cash,Transportation,Train,Place 0 to Place 3 returns,40,Expense,INR,12022024
674e238a95f9be15a9c5cfd9,2018-02-11T00:00:00.000Z,Cash,Transportation,auto,Current Residence to Place 0,15,Expense,INR,12022024
674e238a95f9be15a9c5cfda,2018-02-10T00:00:00.000Z,Saving Bank account 1,Share Market,,,4825,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cfdb,2018-02-10T00:00:00.000Z,Saving Bank account 1,Food,Milk,1 lit ,69,Expense,INR,12032024
674e238a95f9be15a9c5cfdc,2018-02-09T00:00:00.000Z,Saving Bank account 1,Apparel,Laundry,clothes ironing,98,Expense,INR,12022024
674e238a95f9be15a9c5cfdd,2018-02-08T00:00:00.000Z,Saving Bank account 1,Food,snacks,Shev Puri,35,Expense,INR,12032024
674e238a95f9be15a9c5cfde,2018-02-08T00:00:00.000Z,Saving Bank account 1,Food,Onions,onion 1 kg,25,Expense,INR,12032024
674e238a95f9be15a9c5cfdf,2018-02-08T00:00:00.000Z,Saving Bank account 1,Food,Milk,1 lit ,69,Expense,INR,12022024
674e238a95f9be15a9c5cfe0,2018-02-07T00:00:00.000Z,Saving Bank account 1,Equity Mutual Fund E,,,1000,Transfer-Out,INR,12032024
674e238a95f9be15a9c5cfe1,2018-02-06T00:00:00.000Z,Credit Card,Culture,Movie,2 PVR Place 6,312,Expense,INR,12032024
674e238a95f9be15a9c5cfe2,2018-02-05T00:00:00.000Z,Cash,Family,Pocket money,,500,Expense,INR,12032024
674e238a95f9be15a9c5cfe3,2018-02-05T00:00:00.000Z,Saving Bank account 1,Food,Grocery,Raw chicken half kg,220,Expense,INR,12022024
674e238a95f9be15a9c5cfe4,2018-02-05T00:00:00.000Z,Saving Bank account 1,Food,Biscuits,Khari packet,45,Expense,INR,12022024
674e238a95f9be15a9c5cfe5,2018-02-05T00:00:00.000Z,Saving Bank account 1,Food,Milk,1 packet,69,Expense,INR,12032024
674e238a95f9be15a9c5cfe6,2018-02-04T00:00:00.000Z,Credit Card,Food,Dinner,Domino's Pizza,452,Expense,INR,12022024
674e238a95f9be15a9c5cfe7,2018-02-04T00:00:00.000Z,Saving Bank account 1,Food,Lunch,Catering Service,50,Expense,INR,12022024
674e238a95f9be15a9c5cfe8,2018-02-04T00:00:00.000Z,Saving Bank account 1,Food,Milk,Half lit  milk,35,Expense,INR,12022024
674e238a95f9be15a9c5cfe9,2018-02-03T00:00:00.000Z,Saving Bank account 1,Food,Ice cream,chocobar,10,Expense,INR,12022024
674e238a95f9be15a9c5cfea,2018-02-03T00:00:00.000Z,Credit Card,Transportation,Travels,Place 2 to Place 1 - Shree Sharma Travels,945,Expense,INR,12032024
674e238a95f9be15a9c5cfeb,2018-02-03T00:00:00.000Z,Cash,Gpay Reward,,,6,Income,INR,12022024
674e238a95f9be15a9c5cfec,2018-02-02T00:00:00.000Z,Saving Bank account 1,Food,Lunch,Catering Service,82,Expense,INR,12032024
674e238a95f9be15a9c5cfed,2018-02-02T00:00:00.000Z,Saving Bank account 1,Share Market,,,2836,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cfee,2018-02-02T00:00:00.000Z,Saving Bank account 1,Gpay Reward,,,6,Income,INR,12022024
674e238a95f9be15a9c5cfef,2018-02-02T00:00:00.000Z,Cash,Family,Pocket money,,170,Expense,INR,12032024
674e238a95f9be15a9c5cff0,2018-02-01T00:00:00.000Z,Saving Bank account 1,Food,fruits,8 bananas,30,Expense,INR,12022024
674e238a95f9be15a9c5cff1,2018-02-01T00:00:00.000Z,Saving Bank account 1,Food,vegetables,Half kg tomato,15,Expense,INR,12032024
674e238a95f9be15a9c5cff2,2018-02-01T00:00:00.000Z,Saving Bank account 1,Share Market,,,50000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cff3,2018-02-01T00:00:00.000Z,Saving Bank account 1,Public Provident Fund,,,10000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cff4,2018-02-01T00:00:00.000Z,Equity Mutual Fund B,Saving Bank account 1,,,2000,Transfer-Out,INR,12032024
674e238a95f9be15a9c5cff5,2018-02-01T00:00:00.000Z,Cash,maid,,,2000,Expense,INR,12032024
674e238a95f9be15a9c5cff6,2018-02-01T00:00:00.000Z,Saving Bank account 1,Money transfer,Home,,10000,Expense,INR,12032024
674e238a95f9be15a9c5cff7,2018-01-31T22:00:22.000Z,Cash,Food,Dinner,At restaurant,320,Expense,INR,12032024
674e238a95f9be15a9c5cff8,2018-01-31T20:01:53.000Z,Saving Bank account 1,Transportation,Bike,Parking sticker,50,Expense,INR,12032024
674e238a95f9be15a9c5cff9,2018-01-31T08:21:09.000Z,Saving Bank account 1,Salary,,From workplace ,64636,Income,INR,12022024
674e238a95f9be15a9c5cffa,2018-01-31T07:31:34.000Z,Saving Bank account 1,Food,Milk,1 lit ,69,Expense,INR,12022024
674e238a95f9be15a9c5cffb,2018-01-30T21:05:31.000Z,Saving Bank account 1,Household,Kitchen,Matchbox packet 10pcs,10,Expense,INR,12032024
674e238a95f9be15a9c5cffc,2018-01-30T21:05:19.000Z,Saving Bank account 1,Food,Grocery,Dahi 2 packets,20,Expense,INR,12032024
674e238a95f9be15a9c5cffd,2018-01-30T15:31:24.000Z,Saving Bank account 1,Share Market,,,10000,Transfer-Out,INR,12022024
674e238a95f9be15a9c5cffe,2018-01-30T08:47:37.000Z,Cash,Family,Pocket money,,100,Expense,INR,12022024
674e238a95f9be15a9c5cfff,2018-01-29T07:50:07.000Z,Saving Bank account 1,Food,Biscuits,Khari packet,45,Expense,INR,12022024
674e238a95f9be15a9c5d000,2018-01-29T07:49:51.000Z,Saving Bank account 1,Food,Eggs,6 eggs,42,Expense,INR,12032024
674e238a95f9be15a9c5d001,2018-01-29T07:49:22.000Z,Saving Bank account 1,Food,Milk,1 lit ,69,Expense,INR,12032024
674e238a95f9be15a9c5d002,2018-01-28T19:26:02.000Z,Saving Bank account 1,Food,snacks,2 kachori,24,Expense,INR,12032024
674e238a95f9be15a9c5d003,2018-01-28T19:24:01.000Z,Credit Card,Household,Kirana,Smart point,976.9,Expense,INR,12032024
674e238a95f9be15a9c5d004,2018-01-28T19:16:31.000Z,Credit Card,Household,Kirana,Supermart,764,Expense,INR,12022024
674e238a95f9be15a9c5d005,2018-01-27T18:15:53.000Z,Saving Bank account 1,Transportation,Bike,Two Wheeler Bikedelux third installment,43000,Expense,INR,12022024
674e238a95f9be15a9c5d006,2018-01-27T09:57:14.000Z,Saving Bank account 1,Share Market,,,30000,Transfer-Out,INR,12032024
674e238a95f9be15a9c5d007,2018-01-26T14:11:01.000Z,Cash,Transportation,auto,Place 0 to Current Residence,15,Expense,INR,12022024
674e238a95f9be15a9c5d008,2018-01-26T12:38:42.000Z,Cash,Transportation,Train,Place 0 to Place 4 return,20,Expense,INR,12022024
674e238a95f9be15a9c5d009,2018-01-26T12:37:47.000Z,Credit Card,Apparel,Clothing,Pyjama (999)+ carry bag (10),1009,Expense,INR,12032024
674e238a95f9be15a9c5d00a,2018-01-26T10:06:07.000Z,Saving Bank account 1,Food,Rajgira ladu,1 packet,20,Expense,INR,12022024
674e238a95f9be15a9c5d00b,2018-01-26T10:05:55.000Z,Saving Bank account 1,Food,Milk,1 lit ,69,Expense,INR,12022024
674e238a95f9be15a9c5d00c,2018-01-26T10:03:44.000Z,Cash,Food,Potato,potato 1kg,25,Expense,INR,12032024
674e238a95f9be15a9c5d00d,2018-01-26T10:03:28.000Z,Cash,Household,Kirana,Idli pith 1kg,38,Expense,INR,12032024
674e238a95f9be15a9c5d00e,2018-01-25T13:24:57.000Z,Cash,Food,Lunch,Catering Service,70,Expense,INR,12022024
674e238a95f9be15a9c5d00f,2018-01-24T16:33:41.000Z,Share Market Trading,Saving Bank account 1,,,97.14,Transfer-Out,INR,12022024
674e238a95f9be15a9c5d010,2018-01-24T09:51:12.000Z,Cash,Food,Milk,Half lit  milk,35,Expense,INR,12022024
674e238a95f9be15a9c5d011,2018-01-23T21:28:59.000Z,Credit Card,Household,Kirana,Smart point,273,Expense,INR,12022024
674e238a95f9be15a9c5d012,2018-01-22T19:05:26.000Z,Saving Bank account 1,Food,flour mill,2 kg Bajari,14,Expense,INR,12032024
674e238a95f9be15a9c5d013,2018-01-22T12:08:08.000Z,Cash,Food,flour mill,M D sure 3kg atta,162,Expense,INR,12032024
674e238a95f9be15a9c5d014,2018-01-22T10:25:23.000Z,Saving Bank account 1,Health,Medicine,Cough-sills 4 pcs + sinarest 3 pcs,30,Expense,INR,12022024
674e238a95f9be15a9c5d015,2018-01-22T10:25:11.000Z,Saving Bank account 1,Food,Milk,1 lit ,69,Expense,INR,12032024
674e238a95f9be15a9c5d016,2018-01-21T19:44:43.000Z,Credit Card,Food,Dinner,Home Food Delivery,384,Expense,INR,12032024
674e238a95f9be15a9c5d017,2018-01-20T23:30:27.000Z,Saving Bank account 1,Amazon pay cashback,,,2,Income,INR,12022024
674e238a95f9be15a9c5d018,2018-01-20T20:53:43.000Z,Saving Bank account 1,Food,Biscuits,crack-jack 1 packi,10,Expense,INR,12032024
674e238a95f9be15a9c5d019,2018-01-20T20:53:20.000Z,Saving Bank account 1,Food,Bread,,45,Expense,INR,12032024
674e238a95f9be15a9c5d01a,2018-01-20T10:18:03.000Z,Credit Card,subscription,Tata Sky,Permanent Residence - Tata Play recharge,179,Expense,INR,12032024
674e238a95f9be15a9c5d01b,2018-01-19T22:24:42.000Z,Saving Bank account 1,Food,Bread,Flatbread 6 pcs,17,Expense,INR,12022024
674e238a95f9be15a9c5d01c,2018-01-19T22:24:20.000Z,Saving Bank account 1,Household,Kirana,Amul butter,53,Expense,INR,12032024
674e238a95f9be15a9c5d01d,2018-01-19T22:23:35.000Z,Cash,Food,Bread,Flatbread 6 pcs,20,Expense,INR,12032024
674e238a95f9be15a9c5d01e,2018-01-19T22:22:37.000Z,Cash,Household,Kirana,Cakes,46,Expense,INR,12032024
